link,skills,salary,experience,name
https://hh.ru/vacancy/49551912?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'Функциональное тестирование', 'SQL Server', 'Test case']",от 120 000 руб. на руки,1–3 года,QA engineer / Тестировщик ПО
https://hh.ru/vacancy/50223427?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Бухгалтерия', '1С: Предприятие 8', '1С: Документооборот', 'Программирование на управляемых формах', 'Основы бухгалтерского учета', 'Основы налогового учета', '1С: Зарплата и управление персоналом']",до 206 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/49989208?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,['1С-Битрикс'],от 100 000 до 150 000 руб. до вычета налогов,3–6 лет,Программист 1С Битрикс
https://hh.ru/vacancy/49166284?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'C#', 'SOA', 'Azure', 'Git', '.NET Framework', 'Microservices', '.Net Core', 'Entity Framework', 'Software Development']",от 300 000 руб. на руки,более 6 лет,Expert C# Engineer (Remote)
https://hh.ru/vacancy/49479162?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 150 000 руб. до вычета налогов,1–3 года,Программист 1C
https://hh.ru/vacancy/49443910?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Python', 'Android', 'iOS', 'Git', 'QA', 'Automation', 'Engineer', 'web', 'mobile', 'Тестирование']",от 200 000 до 300 000 руб. на руки,3–6 лет,QA Automation Engineer
https://hh.ru/vacancy/49214195?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'Android', 'Английский язык', 'Unity', 'iOS']",от 2 500 до 3 500 USD на руки,3–6 лет,Sr. Unity Developer prototypes
https://hh.ru/vacancy/50009793?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Бухгалтерия', '1С: Управление Торговлей', '1С: Склад', '1С: Зарплата и управление персоналом', '1С: Предприятие 8']",от 150 000 до 170 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/49534693?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Тестирование', 'Test case', 'Английский язык', 'Функциональное тестирование', 'iOS', 'Gamedev', 'QA', 'Android', 'Python']",от 2 500 до 3 500 USD на руки,3–6 лет,Senior QA engineer (gamedev)
https://hh.ru/vacancy/46021535?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Управление Торговлей', '1С программирование', 'Обновление конфигурации 1С', '1С: Предприятие 8', 'Работа с базами данных']",до 200 000 руб. на руки,1–3 года,Программист 1C (УТ)
https://hh.ru/vacancy/50185613?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 130 000 до 200 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/50224199?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 190 000 до 210 000 руб. на руки,1–3 года,Программист 1С ЗУП (удаленный формат работы)
https://hh.ru/vacancy/49028106?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],до 200 000 руб. на руки,3–6 лет,"Программист 1С (Розница 2.2, УТ 11.Х, БП 2.0/3.0)"
https://hh.ru/vacancy/49833644?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'SQL', 'Power BI', 'Английский язык', 'Умение принимать решения']",от 3 000 до 5 000 USD до вычета налогов,3–6 лет,Data Scientist
https://hh.ru/vacancy/49351937?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Предприятие 8', '1С: Зарплата и управление персоналом', '1С: Бухгалтерия', '1C: Бухгалтерия', 'Бухгалтерский учет']",от 180 000 руб. до вычета налогов,3–6 лет,Программист 1C 8
https://hh.ru/vacancy/50237891?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', 'Планирование карьеры', 'Turbo Pascal', 'MS Visual C++', 'Visual C++', 'Анализ кода']",от 150 000 руб. на руки,1–3 года,Программист 1C
https://hh.ru/vacancy/47052315?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Зарплата и управление персоналом', '1С: Бухгалтерия', '1С: Предприятие 8']",от 220 000 руб. на руки,3–6 лет,Ведущий разработчик 1С
https://hh.ru/vacancy/49810395?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'SQL', 'PostgreSQL', 'Python', 'Java']",от 250 000 руб. на руки,3–6 лет,DevOps/System engineer
https://hh.ru/vacancy/49452908?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Dart', 'Mobile', 'Android', 'iOS', 'Flutter']",до 500 000 руб. до вычета налогов,3–6 лет,Team Lead / Senior Mobile Engineer → Singapore
https://hh.ru/vacancy/49566528?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Бухгалтерия', '1С: Зарплата и управление персоналом', '1С программирование', '1С: Документооборот']",до 156 000 руб. до вычета налогов,3–6 лет,Программист 1C
https://hh.ru/vacancy/49028556?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Amazon', 'Linux', 'MySQL', 'Docker', 'AWS', 'CI/CD']",от 3 000 USD на руки,1–3 года,DevOps инженер
https://hh.ru/vacancy/50157912?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— C1 — Продвинутый', 'JavaScript', 'SQL', 'Node.js', 'Databases']",от 3 000 до 6 000 USD до вычета налогов,более 6 лет,Senior Fullstack Engineer for a US Company
https://hh.ru/vacancy/49681815?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'Тестирование', 'Test case', 'Тестирование пользовательского интерфейса', 'Функциональное тестирование', 'SQL', 'API', 'Теория тестирования', 'Проведение тестирований', 'Ручное тестирование', 'Регресионное тестирование', 'Bug Reporting', 'Jira', 'Аналитика', 'Удаленная работа']",от 1 600 EUR на руки,3–6 лет,Специалист по тестированию ПО
https://hh.ru/vacancy/46377499?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['JavaScript', 'Node.js', 'SQL', 'Rust', 'C++', 'algorithms and data structures', 'Databases']",от 8 000 USD до вычета налогов,3–6 лет,Distributed Systems Engineer
https://hh.ru/vacancy/49694147?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'Unity', 'VR', 'MetaHuman', 'NPC', 'AR/VR', 'С++', '3D animation', 'Unreal Engine']",от 250 000 руб. на руки,3–6 лет,Unreal Engine Programmer / Artist (Remote)
https://hh.ru/vacancy/49490258?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 120 000 руб. на руки,1–3 года,Инженер-программист Embedded Linux
https://hh.ru/vacancy/48138101?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 140 000 руб. на руки,1–3 года,Go-developer
https://hh.ru/vacancy/49927682?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Unity', 'Blender 3D', 'Разработка компьютерных Игр', 'Gamedev']",от 90 000 до 140 000 руб. до вычета налогов,1–3 года,Middle Unity Developer
https://hh.ru/vacancy/49957876?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', 'Обновление конфигурации 1С', '1С: Управление Торговлей']",от 100 000 до 120 000 руб. до вычета налогов,1–3 года,Программист 1C
https://hh.ru/vacancy/49907157?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Разработка ПО', 'Identity Management', '1С программирование', '1С: Предприятие 8']",от 100 000 руб. до вычета налогов,3–6 лет,Программист 1C
https://hh.ru/vacancy/50224040?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'Git', 'AWS', 'Jenkins', 'Python', 'Atlassian Jira']",до 4 000 USD до вычета налогов,1–3 года,Cloud DevOps инженер
https://hh.ru/vacancy/50194752?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['системная аналитика', 'аналитик', 'составление ТЗ']",до 120 000 руб. на руки,3–6 лет,"Системный аналитик, middle (удалённо)"
https://hh.ru/vacancy/49062823?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['1С программирование', '1С: Зарплата и управление персоналом', '1С: Управление Производственным Предприятием', 'WMS', 'Базы данных', 'Обновление конфигурации 1С', 'Автоматизация', '1С: Предприятие 8', 'Создание конфигурации 1С']",от 150 000 до 200 000 руб. на руки,не требуется,Программист 1C
https://hh.ru/vacancy/49717037?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['1С-Битрикс', 'PHP', 'HTML', 'JavaScript', 'MySQL', 'PHP5', 'CSS3', 'CSS', 'HTML5', 'Битрикс24', 'Битрикс 24']",от 120 000 до 160 000 руб. на руки,3–6 лет,PHP-программист
https://hh.ru/vacancy/50216986?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['1С программирование', 'ERP-системы на базе 1С', 'Обновление конфигурации 1С', 'Работа с базами данных', 'Работа в команде', 'Создание конфигурации 1С', '1C: Предприятие', '1С: Управление предприятием', 'Линейное программирование', '1С: Предприятие 8', '1C ERP', '1C: Бухгалтерия', '1С: Документооборот', '1С8']",от 120 000 до 200 000 руб. на руки,3–6 лет,Программист 1C8
https://hh.ru/vacancy/49756303?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['1С-Битрикс', 'd7', 'API Bitrix', 'PHP', 'ООП', 'MySQL', 'Git', 'CSS', 'JS', 'jQuery']",от 120 000 до 140 000 руб. на руки,3–6 лет,Web-программист
https://hh.ru/vacancy/49822304?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['ABL', 'Application Server', 'PASOE', 'GUI', '.NET', 'Progress']",от 100 000 до 150 000 руб. до вычета налогов,1–3 года,Программист
https://hh.ru/vacancy/50092031?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['jQuery', 'CSS3', 'HTML5', 'HTML', 'Веб-программирование', 'SQL', 'PHP', 'JavaScript', 'MVC', 'Ajax']",от 100 000 до 135 000 руб. на руки,1–3 года,Программист
https://hh.ru/vacancy/48397757?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['1C: Бухгалтерия', '1С: Предприятие 8', '1С программирование', '1С: Управление Торговлей', 'Бухгалтерский учет', 'Налоговая отчетность', 'Бухгалтерская отчетность', 'Разработка ПО']",от 160 000 руб. на руки,3–6 лет,1 С Программист
https://hh.ru/vacancy/50081997?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['Java', 'JavaCore', 'REST', 'Git', 'SQL', 'PostgreSQL', 'HTML', 'MS SQL', 'JDBC', 'Apache Maven', 'JUnit']",до 170 000 руб. на руки,1–3 года,Программист Java
https://hh.ru/vacancy/35268686?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,[],до 200 000 руб. на руки,3–6 лет,Программист 1С (дистанционный отдел)
https://hh.ru/vacancy/49954504?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,[],от 100 000 до 250 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/50066587?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['XML', 'Управленческая отчетность', '1С программирование', '1С: Управление Производственным Предприятием', '1С: Зарплата и управление персоналом', 'WMS', 'Разработка ПО', 'Разработка CMS', 'Складская логистика', 'Складское ПО', 'Web', 'ЭДО', 'Основы программирования']",от 150 000 руб. на руки,не требуется,Программист WMS
https://hh.ru/vacancy/50126461?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['MySQL', 'PHP', 'Инвестиции', 'Планирование карьеры', 'Инвестиционная деятельность', 'Удаленная работа', 'Работа в команде']",от 150 000 до 200 000 руб. на руки,1–3 года,PHP-программист
https://hh.ru/vacancy/49464219?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,"['Git', 'Linux', 'MySQL', 'Python', 'Qt']",от 100 000 руб. до вычета налогов,1–3 года,Программист-разработчик
