link,names,skills,salary,experience,name
https://hh.ru/vacancy/43388312?from=vacancy_search_list&query=data%20engineer,0,"['Test case', 'iOS', 'HTML', 'SQL', 'QA']",от 150 000 руб. на руки,1–3 года,QA Engineer
https://hh.ru/vacancy/50242604?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Немецкий\xa0— A1 — Начальный', 'Linux']",от 90 000 до 110 000 руб. на руки,1–3 года,Technical Support Engineer (cybersecurity)
https://hh.ru/vacancy/50242604?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Немецкий\xa0— A1 — Начальный', 'Linux']",от 90 000 до 110 000 руб. на руки,1–3 года,Technical Support Engineer (cybersecurity)
https://hh.ru/vacancy/39890802?from=vacancy_search_list&query=data%20engineer,0,"['Jenkins', 'Python', 'Bash']",от 5 000 USD на руки,3–6 лет,CI Engineer
https://hh.ru/vacancy/39890802?from=vacancy_search_list&query=data%20engineer,0,"['Jenkins', 'Python', 'Bash']",от 5 000 USD на руки,3–6 лет,CI Engineer
https://hh.ru/vacancy/50157912?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', 'JavaScript', 'SQL', 'Node.js', 'Databases']",от 3 000 до 6 000 USD до вычета налогов,более 6 лет,Senior Fullstack Engineer for a US Company
https://hh.ru/vacancy/50157912?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', 'JavaScript', 'SQL', 'Node.js', 'Databases']",от 3 000 до 6 000 USD до вычета налогов,более 6 лет,Senior Fullstack Engineer for a US Company
https://hh.ru/vacancy/50642491?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Ansible', 'docker', 'devops tools', 'terraform']",от 4 500 до 5 000 USD на руки,3–6 лет,Senior DevOps Engineer
https://hh.ru/vacancy/50642491?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Python', 'Ansible', 'docker', 'devops tools', 'terraform']",от 4 500 до 5 000 USD на руки,3–6 лет,Senior DevOps Engineer
https://hh.ru/vacancy/50477649?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Angular', 'ECMAScript', 'CSS3', 'JavaScript', 'Es6', 'SEO', 'Java']",от 5 700 до 7 000 USD до вычета налогов,3–6 лет,Full Stack Developer (Angular Universal/Java)
https://hh.ru/vacancy/50477649?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Angular', 'ECMAScript', 'CSS3', 'JavaScript', 'Es6', 'SEO', 'Java']",от 5 700 до 7 000 USD до вычета налогов,3–6 лет,Full Stack Developer (Angular Universal/Java)
https://hh.ru/vacancy/49694170?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Unity', 'Английский язык', 'C#', 'SDK development', 'Unreal', 'AR/VR', 'AI programming']",от 350 000 руб. на руки,3–6 лет,Senior Unity Developer (Remote)
https://hh.ru/vacancy/49694170?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B1 — Средний', 'Unity', 'Английский язык', 'C#', 'SDK development', 'Unreal', 'AR/VR', 'AI programming']",от 350 000 руб. на руки,3–6 лет,Senior Unity Developer (Remote)
https://hh.ru/vacancy/49929750?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', 'Data Analysis', 'Market Research', 'SQL', 'Английский язык', 'Financial Analysis', 'Прогнозирование', 'Бизнес-моделирование', 'Marketing Analysis', 'Statistics']",от 130 000 до 200 000 руб. на руки,1–3 года,Продуктовый аналитик middle (удаленно)
https://hh.ru/vacancy/49929750?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— C1 — Продвинутый', 'Data Analysis', 'Market Research', 'SQL', 'Английский язык', 'Financial Analysis', 'Прогнозирование', 'Бизнес-моделирование', 'Marketing Analysis', 'Statistics']",от 130 000 до 200 000 руб. на руки,1–3 года,Продуктовый аналитик middle (удаленно)
https://hh.ru/vacancy/49667270?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'PostgreSQL', 'SQL', 'Python', 'Spark', 'SCALA', 'ClickHouse', 'Big Data', 'pySpark']",от 300 000 до 400 000 руб. до вычета налогов,3–6 лет,PostgreSQL Senior Development Specialist
https://hh.ru/vacancy/49667270?from=vacancy_search_list&query=data%20engineer,0,"['Английский\xa0— B2 — Средне-продвинутый', 'PostgreSQL', 'SQL', 'Python', 'Spark', 'SCALA', 'ClickHouse', 'Big Data', 'pySpark']",от 300 000 до 400 000 руб. до вычета налогов,3–6 лет,PostgreSQL Senior Development Specialist
